user,user_url,comment_date,comment,course_time,star,like
mooc1503124153943,www.icourse163.org/home.htm?userId=1029071827,2019/3/15,老师讲的非常好，我一个小白已经感受到了爬虫的乐趣,8,5,0
mooc78693262579694625,www.icourse163.org/home.htm?userId=1386675638,2019/3/15,挺好的 我要努力,8,5,0
為你寫詩ykt1481940210525,www.icourse163.org/home.htm?userId=1022924275,2019/3/15,感谢老师的及时回复，收获很大，一定会继续坚持下去,8,5,0
一米四九家穷人丑,www.icourse163.org/home.htm?userId=1015208585,2019/3/15,"挺不错的，就是老师讲的有点缓
",8,5,0
Python_123,www.icourse163.org/home.htm?userId=1014829067,2019/3/15,空闲时间充电，感谢慕课网,8,5,0
狗昊,www.icourse163.org/home.htm?userId=1386334289,2019/3/15,收益匪浅，现在刚开始学习这门语言，希望能学有所成,8,5,0
mooc78078936247020014,www.icourse163.org/home.htm?userId=1386182918,2019/3/15,适合初学编程者，尤其便于零碎时间段学习,8,5,0
xxtyuxin163com,www.icourse163.org/home.htm?userId=12457682,2019/3/15,好好好好好,8,5,0
Netease6,www.icourse163.org/home.htm?userId=1030498099,2019/3/15,讲得太好了 浅显易懂 喜欢！,8,5,0
koonedong,www.icourse163.org/home.htm?userId=1023729580,2019/3/15,课程内容精简有料，是门好课程。,8,5,0
mooc87904285605674091,www.icourse163.org/home.htm?userId=1386443848,2019/3/14,很实用，受益匪浅。,8,5,0
mooc1466410209285,www.icourse163.org/home.htm?userId=1017961523,2019/3/14,棒！强烈推荐,8,5,0
darkqwe,www.icourse163.org/home.htm?userId=1137969203,2019/3/14,讲课知识很精炼,8,5,0
目的艾特,www.icourse163.org/home.htm?userId=1021567363,2019/3/14,思路清晰，实例精选，没有废话。,8,5,0
wuli桐桐,www.icourse163.org/home.htm?userId=1016394975,2019/3/14,33333,8,5,0
mooc77670795713170624,www.icourse163.org/home.htm?userId=1385830684,2019/3/14,老师讲的很详细,8,5,0
PlezaM,www.icourse163.org/home.htm?userId=1147678546,2019/3/14,"老师教的很棒
",8,5,0
陈晨ykt1488027101728,www.icourse163.org/home.htm?userId=1024469481,2019/3/14,刚开始学习第一周，感觉还不错,8,5,0
mooc41557615436256282,www.icourse163.org/home.htm?userId=1147361563,2019/3/14,讲的很透彻，就是我有些环境配对不上,7,5,0
nemomooc99,www.icourse163.org/home.htm?userId=1031461466,2019/3/14,wanmei,7,5,0
bupt18_1113_0368,www.icourse163.org/home.htm?userId=1384132634,2019/3/14,"还不错，继续学习
",7,5,0
mooc54407816416460137,www.icourse163.org/home.htm?userId=1386277213,2019/3/14,课前有个总述  能够有个大体认识  课后有个复习  感觉这样的方法很好,8,5,0
素人echo,www.icourse163.org/home.htm?userId=1021779599,2019/3/14,老师讲课很有趣。,8,5,0
吉林-孙文慧,www.icourse163.org/home.htm?userId=9278471,2019/3/14,老师讲的都很好，但是如果在手机上能签到就好了,8,5,0
lmj038163com,www.icourse163.org/home.htm?userId=1029162680,2019/3/14,"这门课还算听得懂，老师讲得很细致。能听懂
",8,5,0
Grampus_W,www.icourse163.org/home.htm?userId=1384099988,2019/3/14,让我意识到了编程这么有意思,8,5,0
小vmooc16,www.icourse163.org/home.htm?userId=1025228410,2019/3/14,老师很厉害~讲的通俗易懂~初学者也能很好的学习,8,5,0
mooc54826083448127889,www.icourse163.org/home.htm?userId=1386578636,2019/3/14,很好，可以简单认识python,8,5,0
顾琼,www.icourse163.org/home.htm?userId=1034709584,2019/3/14,老师讲解很细致,8,5,0
Linadaamnick,www.icourse163.org/home.htm?userId=1143036649,2019/3/14,老师超级好，极其容易懂,8,5,0
mooc22870810088570821,www.icourse163.org/home.htm?userId=1386169168,2019/3/14,老师讲的很通俗易懂，有逻辑和条理，认真听课很容易就学会l,7,5,0
mooc51651797092201897,www.icourse163.org/home.htm?userId=1384689665,2019/3/14,感觉很好，可以学到很多知识,8,5,0
睡醒的甜瓜mooc,www.icourse163.org/home.htm?userId=13023446,2019/3/14,以前也用过，但是没在意过里面的内容，现在需要了，才发现它的强大,8,5,0
mooc1505791997959,www.icourse163.org/home.htm?userId=1030169469,2019/3/14,"还行第二次
",8,5,0
苦寒磨砺lcc,www.icourse163.org/home.htm?userId=1019379844,2019/3/14,挺好的，对于我这种小白都能听懂，循序渐进,8,5,0
mini建,www.icourse163.org/home.htm?userId=1144283788,2019/3/14,老师讲得很好，自己可以听懂，就是重来没有学过，接受起来有一点慢，但是我相信我自己可以学好它！！！！！！！！,8,5,0
769062671qqcom,www.icourse163.org/home.htm?userId=2698195,2019/3/14,扎实细致，耐心负责,8,5,0
dlmu_祝心怡_2220162676_物流工程,www.icourse163.org/home.htm?userId=1146321556,2019/3/14,挺好的 再多学学看,8,5,0
mooc54864115676226131,www.icourse163.org/home.htm?userId=1386635652,2019/3/14,刚开始学习，一个完全的编程小白。听了第一期的课程，还好，还能懂,8,5,0
软件31732班24号潘金虎,www.icourse163.org/home.htm?userId=1030607312,2019/3/14,老师讲的很细致  会认真学完的,8,5,0
zxcmooc72,www.icourse163.org/home.htm?userId=1385367373,2019/3/14,实例特别多，对于学习兴趣的提高很有帮助，python为我打开了新世界,7,5,0
mooc1513083519811,www.icourse163.org/home.htm?userId=1034582244,2019/3/14,课程真是很有用，真得很想学一些专业课以外的课程。我觉得python是最适合的选择，能让我体验编程的乐趣。,8,5,0
未完待续mooc16,www.icourse163.org/home.htm?userId=11904473,2019/3/14,老师讲课讲得很不错,8,4,0
为爱奋斗~,www.icourse163.org/home.htm?userId=4870726,2019/3/14,老师讲的很能激发兴趣，很不错,8,5,0
蛋蛋豚的美好生活,www.icourse163.org/home.htm?userId=1018436032,2019/3/14,棒！强烈推荐,8,5,0
荆岳yooo,www.icourse163.org/home.htm?userId=2447065,2019/3/14,完全能听懂，学过C来入门Python感觉还行,8,5,0
mooc53723386106960913,www.icourse163.org/home.htm?userId=1385625517,2019/3/14,越学越有趣！,8,5,0
m15702098183163com,www.icourse163.org/home.htm?userId=6433360,2019/3/14,老师讲得内容很好，小白很容易学,8,5,0
N丶Joker,www.icourse163.org/home.htm?userId=1385224863,2019/3/14,很不错的课程，准备再看一遍,7,5,0
大型恐怖熊猫,www.icourse163.org/home.htm?userId=1140577220,2019/3/14,很好，老师讲得很详细,8,5,0
3160103938张晓雯,www.icourse163.org/home.htm?userId=1024699490,2019/3/14,很好很清晰,8,5,0
工业gc1801唐君,www.icourse163.org/home.htm?userId=1147574586,2019/3/14,"老师讲的很仔细
",8,5,0
ykt52424461181408574,www.icourse163.org/home.htm?userId=1384872531,2019/3/14,很好，很用心的课程,7,5,0
特纳愚猫叫,www.icourse163.org/home.htm?userId=1385652757,2019/3/14,讲的很棒！,8,5,0
大小璐璐,www.icourse163.org/home.htm?userId=1147222300,2019/3/14,课程内容设计系统不失乐趣~强烈推荐,8,5,0
pc8086,www.icourse163.org/home.htm?userId=1144840918,2019/3/14,老师讲的很好，听得懂,8,5,0
介士,www.icourse163.org/home.htm?userId=1027204971,2019/3/14,我没买书  这个课程是要结合书去学的吧   我感觉能听懂  但自己还是要看书学的全面一点,8,5,0
TravelingWang,www.icourse163.org/home.htm?userId=1385806972,2019/3/14,内容讲解清晰，基础课,8,5,0
mooc78442456535628254,www.icourse163.org/home.htm?userId=1386467363,2019/3/14,讲得还是很详细,8,4,0
gaodiangf,www.icourse163.org/home.htm?userId=1016565894,2019/3/14,对于小白来说，非常棒！！,8,5,0
xuebin8509163com,www.icourse163.org/home.htm?userId=4445395,2019/3/14,深入浅出，非常好的课程，用简单的例子包含了该有的知识内容,8,5,0
微凉的记忆mooc5,www.icourse163.org/home.htm?userId=1019584843,2019/3/14,非常不错的课程，讲的很清楚，老师也很帅,8,5,0
mooc78734128924753220,www.icourse163.org/home.htm?userId=1386732535,2019/3/14,太棒了，相信我能学到最后,8,5,0
JAYmooc29,www.icourse163.org/home.htm?userId=1017660963,2019/3/14,太好了，很好,7,5,0
Y_Y_K,www.icourse163.org/home.htm?userId=1385436358,2019/3/14,"优秀  好棒极了
       ",8,5,0
loviter,www.icourse163.org/home.htm?userId=1020695485,2019/3/14,老师讲得真好,8,5,0
iPython123,www.icourse163.org/home.htm?userId=1136398907,2019/3/14,棒！强烈推荐,7,5,0
wgh-mooc,www.icourse163.org/home.htm?userId=1026062514,2019/3/14,开始阶段多讲解语法，以便于理解程序语句。,8,4,0
wanger1995,www.icourse163.org/home.htm?userId=1615073,2019/3/14,内容非常适当，适合新手入门,8,5,0
HIT1150520321欧阳森,www.icourse163.org/home.htm?userId=1025520777,2019/3/14,讲得非常细，喜欢,8,5,0
kada75196781122137508,www.icourse163.org/home.htm?userId=1147723712,2019/3/14,这个课程通俗易懂，讲解精彩，通过学习能轻松地学习到编程知识，感觉很棒！,8,5,0
远方有谁,www.icourse163.org/home.htm?userId=1385579595,2019/3/14,很棒讲的很细致,8,5,0
李红豫,www.icourse163.org/home.htm?userId=1144576853,2019/3/14,老师讲解清晰，语速适中。,8,5,0
玉米橙子,www.icourse163.org/home.htm?userId=5567389,2019/3/14,讲解很细致，很适合初学者,8,5,0
望城职中任志涛,www.icourse163.org/home.htm?userId=1148552928,2019/3/14,"嵩天的声音不错，讲解到位
",8,5,0
真的大西瓜,www.icourse163.org/home.htm?userId=1139773523,2019/3/14,嵩老师讲课逻辑清晰、循序渐进、语气亲切，声音还好听！书还写得很亲民！竟然是第一本我能很爽地看下去的教科书！！粉了粉了！！,8,5,0
628mooc3,www.icourse163.org/home.htm?userId=1386483068,2019/3/14,讲课通俗易懂,8,5,0
起风了ykt1523809239801,www.icourse163.org/home.htm?userId=1139137283,2019/3/14,老师讲的很好,8,5,0
崔艳520,www.icourse163.org/home.htm?userId=1385491254,2019/3/14,有兴趣有兴趣,8,5,0
mooc1520253288263,www.icourse163.org/home.htm?userId=1136382514,2019/3/14,零基础开始学习，老师讲的很好。,8,5,0
mooc53287857116091605,www.icourse163.org/home.htm?userId=1385272014,2019/3/14,老师讲解非常详细，通过代码的分析，将相关的语法知识穿插其中进行讲解，简单明了！,8,5,0
mooc54795256095980783,www.icourse163.org/home.htm?userId=1386575347,2019/3/14,老师讲的很详细，效果很好！,8,5,0
nec刘备,www.icourse163.org/home.htm?userId=1384915701,2019/3/14,老师讲课很清晰，易理解,8,5,0
sunli2009,www.icourse163.org/home.htm?userId=2253537,2019/3/14,老师讲的通俗易懂，很期待后面的学习,8,5,0
不想懂得mooc2,www.icourse163.org/home.htm?userId=1027880881,2019/3/14,老师讲得很详细，而且学习过程很有趣，让我对编程有了全新的了解，很适合零基础的小白。,8,5,0
Will张鹏,www.icourse163.org/home.htm?userId=1145718795,2019/3/14,可以系统地学习Python语言，非常不错,7,5,0
张嘉译,www.icourse163.org/home.htm?userId=9199108,2019/3/14,零基础学习 希望可以坚持下去！,8,5,0
世界那么大我只想静一静,www.icourse163.org/home.htm?userId=1034809617,2019/3/14,讲的挺好的  ,8,4,0
吴泊心,www.icourse163.org/home.htm?userId=1021367993,2019/3/14,大爱嵩天老师的细心悉心尽心,8,5,0
xuefeng157,www.icourse163.org/home.htm?userId=450445,2019/3/14,我看过最好的视频教学，谢谢中国大学MOOC，谢谢嵩天老师！,8,5,0
mooc78248873228169075,www.icourse163.org/home.htm?userId=1386342578,2019/3/14,课后练习使得自己开动脑筋编写程序解决问题，有成就感,8,5,0
Mxdd,www.icourse163.org/home.htm?userId=1020153811,2019/3/14,对于课程计划规划和学习目标、小结之类的，前期看了觉得有点啰嗦，希望这部分内容直接做成公告或pdf文件自行观看即可，个人比较希望直接进入正题教学~节省时间,8,4,0
sunnypdj,www.icourse163.org/home.htm?userId=1386131596,2019/3/13,讲的非常细，一直看到凌晨,8,5,0
零星时间,www.icourse163.org/home.htm?userId=1027941194,2019/3/13,老师讲解的通俗易懂，生动有趣，教的特别好,8,5,0
17计本张聪201703024049,www.icourse163.org/home.htm?userId=1030306316,2019/3/13,讲的很详细，会看完嵩老师的其他课程。,8,5,0
hkp110,www.icourse163.org/home.htm?userId=1426358,2019/3/13,老师讲的很容易理解,8,5,0
平淡笃定e21a02,www.icourse163.org/home.htm?userId=1135101613,2019/3/13,上手快，吸引兴趣。老师讲的特别好。,8,5,0
mooc1505641497401,www.icourse163.org/home.htm?userId=1030071342,2019/3/13,"挺好的，就是每节课太短了
",8,4,0
MMMiracle,www.icourse163.org/home.htm?userId=1145193047,2019/3/13,循序渐进，符合认知规律。学起来不累，可以一直学下去,8,5,0
1363300858,www.icourse163.org/home.htm?userId=2299219,2019/3/13,"很详细的，希望能有更多相关课程
",6,5,0
mooc73976521522918488,www.icourse163.org/home.htm?userId=1384143238,2019/3/13,老师总结的非常好，思路清晰，总的来说非常适合初学者,8,4,0
zxh627956073,www.icourse163.org/home.htm?userId=1146271882,2019/3/13,32个赞！,7,5,0
mooc72760449922081549,www.icourse163.org/home.htm?userId=1383544230,2019/3/13,深入浅出，比较有帮助,7,4,0
mooc1533254351440,www.icourse163.org/home.htm?userId=1143662109,2019/3/13,讲得很详细,8,5,0
大王叫我来巡山mooc90,www.icourse163.org/home.htm?userId=1033720207,2019/3/13,老师讲得非常好！,7,5,0
许光宗,www.icourse163.org/home.htm?userId=1142631512,2019/3/13,视野开阔了,8,5,0
付政洋,www.icourse163.org/home.htm?userId=1386480443,2019/3/13,"很好很好很好
",8,5,0
爱德华匡,www.icourse163.org/home.htm?userId=1148734170,2019/3/13,棒棒的，非常值得学习,8,5,0
mooc76751882972303277,www.icourse163.org/home.htm?userId=1148822786,2019/3/13,课程内容组织的条理清晰、充实有趣，第一次接触就被吸引了，力争掌握这门编程语言。,8,5,0
mooc1521448113366,www.icourse163.org/home.htm?userId=1137526496,2019/3/13,从入门的角度来说，本课程能够让初学者理解Python相关概念，推荐！,8,5,0
海水不比泪咸mooc1,www.icourse163.org/home.htm?userId=1022402986,2019/3/13,老师的课越来越好了,5,5,0
学好技术攻陷美国,www.icourse163.org/home.htm?userId=1385658103,2019/3/13,听的还可以,8,4,0
支引,www.icourse163.org/home.htm?userId=1146440035,2019/3/13,课程很容易被接受，作为入门很好。老师也讲的很好,8,5,0
daxiang2018,www.icourse163.org/home.htm?userId=1145405547,2019/3/13,刚开始看通俗易懂，不知后面会否难度加大，继续努力，希望收获大大的。,8,4,0
小小蓝调,www.icourse163.org/home.htm?userId=1146480726,2019/3/13,请问一下作业怎么提交呀,8,5,0
mooc1488630408716,www.icourse163.org/home.htm?userId=1024738115,2019/3/13,老师你太棒了,8,5,0
chDragon,www.icourse163.org/home.htm?userId=1026573550,2019/3/13,非常好的课程,8,5,0
flycl2012,www.icourse163.org/home.htm?userId=11478857,2019/3/13,教学很友好,8,5,0
火线风,www.icourse163.org/home.htm?userId=1363392,2019/3/13,内容很全面,8,5,0
wangpf2012163com,www.icourse163.org/home.htm?userId=1014120809,2019/3/13,亲切授课，循序渐进,8,5,0
你个大菠萝,www.icourse163.org/home.htm?userId=1385771251,2019/3/13,进度较快啊,8,4,0
这是我的决意,www.icourse163.org/home.htm?userId=1386465642,2019/3/13,非常不错的课程,8,5,0
TCmooc104,www.icourse163.org/home.htm?userId=1385052139,2019/3/13,内容紧凑，实用，由浅入深，真的很棒,7,5,0
mooc10258296311129173,www.icourse163.org/home.htm?userId=1147551574,2019/3/13,课程条理清晰，通俗易懂,8,5,0
侍月mooc,www.icourse163.org/home.htm?userId=1035543116,2019/3/13,老师讲解的很细致，有代入感。,8,5,0
mooc54153380666328958,www.icourse163.org/home.htm?userId=1386006752,2019/3/13,老师讲的很细致，很明白。非常好。,8,4,0
bupt18-1112-0342-张育铭,www.icourse163.org/home.htm?userId=1383278176,2019/3/13,老师讲得非常清晰，非常感谢老师的辛苦付出,7,5,0
Mo_For,www.icourse163.org/home.htm?userId=1032867715,2019/3/13,老师讲的特别细,8,5,0
buuuuut,www.icourse163.org/home.htm?userId=1386189862,2019/3/13,非常喜欢听这个老师讲课，让我有很强的兴趣去学习，谢谢老师！,8,5,0
